TIME 	 FLUX
1067.52306762913212879	2071495.75000000000000000
1067.52374860485724639	2071128.37500000000000000
1067.52442968061222928	2071612.87500000000000000
1067.52511085633886978	2071095.62500000000000000
1067.52579193206474883	2070924.62500000000000000
1067.52647300782700768	2071482.50000000000000000
1067.52715418355364818	2071266.75000000000000000
1067.52783525930863107	2071462.12500000000000000
1067.52851633503451012	2071402.12500000000000000
1067.52919741076038918	2071318.87500000000000000
1067.52987848652264802	2071375.00000000000000000
1067.53055956224852707	2071297.62500000000000000
1067.53124063800350996	2071340.50000000000000000
1067.53192181373015046	2070939.12500000000000000
1067.53260288945602952	2071088.12500000000000000
1067.53328396521101240	2071168.62500000000000000
1067.53396514094492886	2071273.87500000000000000
1067.53464611669915030	2071451.37500000000000000
1067.53532719242502935	2071284.75000000000000000
1067.53600826818001224	2071137.62500000000000000
1067.53668944390665274	2071056.25000000000000000
1067.53737051966891158	2071154.00000000000000000
1067.53805159539479064	2071097.00000000000000000
1067.53873277112143114	2071215.25000000000000000
1067.53941384687641403	2071301.62500000000000000
1067.54009492263139691	2071080.87500000000000000
1067.54077599836455192	2071203.37500000000000000
1067.54145707411953481	2071057.00000000000000000
1067.54213814984541386	2070848.87500000000000000
1067.54281932560115820	2070865.62500000000000000
1067.54350040132703725	2071366.00000000000000000
1067.54418147708929610	2071532.00000000000000000
1067.54486265281593660	2071157.25000000000000000
1067.54554372857091948	2071139.75000000000000000
1067.54622470429603709	2071387.00000000000000000
1067.54690588005178142	2070971.62500000000000000
1067.54758695577766048	2070957.00000000000000000
1067.54826803153991932	2071225.87500000000000000
1067.54894920726655982	2071484.75000000000000000
1067.54963028302154271	2071170.37500000000000000
1067.55031145877728704	2071479.00000000000000000
1067.55099253450316610	2071164.25000000000000000
1067.55167351026466349	2071092.50000000000000000
1067.55235458599054255	2071457.37500000000000000
1067.55303576174628688	2071512.00000000000000000
1067.55371683747216593	2071502.12500000000000000
1067.55439791322714882	2071358.50000000000000000
1067.55507908898289315	2071478.25000000000000000
1067.55576016471604817	2071402.62500000000000000
1067.55644124047103105	2071316.75000000000000000
1067.55712231622601394	2071843.25000000000000000
1067.55780339195189299	2071324.75000000000000000
1067.55848446770687588	2071024.37500000000000000
1067.55916564344079234	2071371.50000000000000000
1067.55984671919577522	2071480.25000000000000000
1067.56052779495075811	2071378.87500000000000000
1067.56120897067739861	2071236.25000000000000000
1067.56189004643238150	2071363.37500000000000000
1067.56257112216553651	2071529.50000000000000000
1067.56325209794886177	2071569.50000000000000000
1067.56393327367550228	2071390.87500000000000000
1067.56461434943048516	2071313.75000000000000000
1067.56529542518546805	2071237.37500000000000000
1067.56597660091938451	2071562.25000000000000000
1067.56665767667436739	2071150.62500000000000000
1067.56733875242935028	2070949.50000000000000000
1067.56801992815599078	2071195.12500000000000000
1067.56870090391021222	2071453.12500000000000000
1067.56938197967247106	2071181.87500000000000000
1067.57006305539835012	2071288.87500000000000000
1067.57074423115409445	2071423.62500000000000000
1067.57142530690907734	2071219.87500000000000000
1067.57210648263571784	2071138.62500000000000000
1067.57278755839070072	2071484.25000000000000000
1067.57346873414644506	2071392.50000000000000000
1067.57414960990718100	2071532.62500000000000000
1067.57483078566292534	2071228.62500000000000000
1067.57551186138880439	2071354.25000000000000000
1067.57619303714454873	2070969.87500000000000000
1067.57687411290680757	2070829.25000000000000000
1067.57755518866179045	2071174.75000000000000000
1067.57823636438843096	2071026.50000000000000000
1067.57891744014341384	2071411.37500000000000000
1067.57959841589763528	2071149.12500000000000000
1067.58027959165337961	2071230.50000000000000000
1067.58096066738653462	2071328.50000000000000000
1067.58164174317062134	2071213.00000000000000000
1067.58232291889726184	2071464.25000000000000000
1067.58300399465224473	2071430.25000000000000000
1067.58368507040722761	2071342.25000000000000000
1067.58436624614114407	2071546.00000000000000000
1067.58504732192523079	2071061.25000000000000000
1067.58572829765034840	2071645.00000000000000000
1067.58640947340609273	2071231.62500000000000000
1067.58709054916107561	2071172.12500000000000000
1067.58777162492333446	2071441.37500000000000000
1067.58845280067907879	2071481.12500000000000000
1067.58913387643406168	2071189.00000000000000000
1067.58981495218904456	2071642.87500000000000000
1067.59049602791492362	2071078.25000000000000000
1067.59117710370628629	2071112.62500000000000000
1067.59185817943216534	2071118.25000000000000000
1067.59253925518714823	2071218.50000000000000000
1067.59322043094289256	2071121.75000000000000000
1067.59390150669787545	2070995.50000000000000000
1067.59458258245285833	2071148.62500000000000000
1067.59526375821587862	2071333.12500000000000000
1067.59594483397086151	2071360.87500000000000000
1067.59662580972508295	2071177.12500000000000000
1067.59730688548006583	2071372.37500000000000000
1067.59798806120670633	2071201.62500000000000000
1067.59866913699806901	2071084.75000000000000000
1067.59935031272470951	2071742.50000000000000000
1067.60003138847969240	2071015.62500000000000000
1067.60071246423467528	2071385.50000000000000000
1067.60139363999041962	2070997.50000000000000000
1067.60207461575191701	2071430.00000000000000000
1067.60275569150689989	2071056.62500000000000000
1067.60343676726188278	2071048.00000000000000000
1067.60411794301762711	2071008.50000000000000000
1067.60479901877261000	2071151.75000000000000000
1067.60548019452835433	2071243.50000000000000000
1067.60616127029061317	2071549.75000000000000000
1067.60684234604559606	2071387.00000000000000000
1067.60752352180134039	2071277.12500000000000000
1067.60820449755556183	2071003.62500000000000000
1067.60888557331054471	2071386.50000000000000000
1067.60956674907356501	2071070.62500000000000000
1067.61024782482854789	2071155.62500000000000000
1067.61092890058353078	2071175.25000000000000000
1067.61161007633927511	2071143.75000000000000000
1067.61229115209425800	2070762.62500000000000000
1067.61297222785651684	2070861.75000000000000000
1067.61365330364060355	2071177.62500000000000000
1067.61433437939558644	2071307.50000000000000000
1067.61501545515056932	2071564.50000000000000000
1067.61569653090555221	2071171.62500000000000000
1067.61637770666129654	2071575.62500000000000000
1067.61705878242355539	2071717.62500000000000000
1067.61773985817853827	2071478.62500000000000000
1067.61842103393428260	2071078.25000000000000000
1067.61910200968850404	2071340.87500000000000000
1067.61978308547986671	2071391.87500000000000000
1067.62046426120650722	2071214.62500000000000000
1067.62114533699059393	2071321.12500000000000000
1067.62182641274557682	2071253.62500000000000000
1067.62250748850055970	2071967.12500000000000000
1067.62318866425630404	2071916.25000000000000000
1067.62386974001856288	2071350.00000000000000000
1067.62455071580188815	2071391.37500000000000000
1067.62523189152852865	2071436.25000000000000000
1067.62591296731261536	2070969.25000000000000000
1067.62659404306759825	2071624.37500000000000000
1067.62727521882334258	2071143.62500000000000000
1067.62795629458560143	2071405.12500000000000000
1067.62863737034058431	2071413.75000000000000000
1067.62931854609632865	2071164.12500000000000000
1067.62999962185131153	2071474.87500000000000000
1067.63068059764191275	2070998.50000000000000000
1067.63136177339765709	2071268.12500000000000000
1067.63204284915263997	2071434.37500000000000000
1067.63272392493672669	2071353.75000000000000000
1067.63340510066336719	2071538.50000000000000000
1067.63408617644745391	2071328.00000000000000000
1067.63476735220319824	2071291.87500000000000000
1067.63544842796545709	2071066.12500000000000000
1067.63612940374878235	2071344.50000000000000000
1067.63681047950376524	2071651.12500000000000000
1067.63749165525950957	2071268.37500000000000000
1067.63817273105087224	2071107.50000000000000000
1067.63885390677751275	2071452.87500000000000000
1067.63953498256159946	2071519.12500000000000000
1067.64021605831658235	2071045.62500000000000000
1067.64089713407156523	2071590.00000000000000000
1067.64157820985565195	2071166.25000000000000000
1067.64225928561791079	2071420.50000000000000000
1067.64294036137289368	2071468.25000000000000000
1067.64362153715774184	2071336.37500000000000000
1067.64430261291272473	2071465.50000000000000000
1067.64498368866770761	2070919.00000000000000000
1067.64566486443072790	2071095.62500000000000000
1067.64634594021481462	2070945.50000000000000000
1067.64702701596979750	2071289.87500000000000000
1067.64770809172478039	2070959.00000000000000000
1067.64838916750886710	2071039.25000000000000000
1067.64907024327112595	2071083.12500000000000000
1067.64975131905521266	2071378.50000000000000000
1067.65043249481095700	2071546.62500000000000000
1067.65111357056593988	2071168.62500000000000000
1067.65179464635002660	2070748.87500000000000000
1067.65247582210577093	2070968.25000000000000000
1067.65315679786726832	2071520.50000000000000000
1067.65383787365135504	2071003.75000000000000000
1067.65451904940709937	2071113.62500000000000000
1067.65520012516208226	2071070.62500000000000000
1067.65588120094616897	2071421.25000000000000000
1067.65656237670918927	2071233.75000000000000000
1067.65724345246417215	2071296.75000000000000000
1067.65792462824902032	2071494.37500000000000000
1067.65860550400248030	2071136.37500000000000000
1067.65928667975822464	2071279.00000000000000000
1067.65996775554958731	2071172.12500000000000000
1067.66064893130533164	2071404.75000000000000000
1067.66133000708941836	2071621.62500000000000000
1067.66201108284440124	2071376.75000000000000000
1067.66269225862924941	2071270.00000000000000000
1067.66337333438423229	2071311.37500000000000000
1067.66405431017483352	2071105.62500000000000000
1067.66473548593057785	2071203.87500000000000000
1067.66541656171466457	2071159.25000000000000000
1067.66609763746964745	2071502.62500000000000000
1067.66677881322539179	2071086.87500000000000000
1067.66745988901675446	2071464.62500000000000000
1067.66814096480084118	2070621.37500000000000000
1067.66882214055658551	2070973.37500000000000000
1067.66950321631156839	2071007.25000000000000000
1067.67018419209489366	2071452.00000000000000000
1067.67086536788701778	2071287.62500000000000000
1067.67154644364200067	2071345.37500000000000000
1067.67222751939698355	2071009.37500000000000000
1067.67290869518183172	2071410.25000000000000000
1067.67358977096591843	2071257.00000000000000000
1067.67427084672090132	2071222.37500000000000000
1067.67495192248316016	2071688.62500000000000000
1067.67563299826724688	2071597.75000000000000000
1067.67631407405133359	2071146.62500000000000000
1067.67699514980631648	2070914.00000000000000000
1067.67767632559116464	2071335.12500000000000000
1067.67835740135342348	2071056.50000000000000000
1067.67903847713751020	2071145.87500000000000000
1067.67971965292235836	2071301.12500000000000000
1067.68040072867734125	2071324.75000000000000000
1067.68108170446066651	2071022.00000000000000000
1067.68176278022292536	2071477.25000000000000000
1067.68244395600777352	2071216.75000000000000000
1067.68312503179186024	2071338.50000000000000000
1067.68380610754684312	2071071.62500000000000000
1067.68448728330258746	2071099.12500000000000000
1067.68516835909395013	2071376.87500000000000000
1067.68584953487879829	2070967.50000000000000000
1067.68653051066212356	2071286.75000000000000000
1067.68721158641710645	2071313.75000000000000000
1067.68789266220119316	2070930.12500000000000000
1067.68857383795693750	2071043.50000000000000000
1067.68925491374830017	2071308.12500000000000000
1067.68993608953314833	2071468.62500000000000000
1067.69061716531723505	2071441.62500000000000000
1067.69129824107221793	2071000.75000000000000000
1067.69197941685706610	2071216.62500000000000000
1067.69266039261856349	2071224.75000000000000000
1067.69334146840265021	2071488.25000000000000000
1067.69402264418749837	2071607.75000000000000000
1067.69470371997158509	2071227.25000000000000000
