Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [15] void CCfits::Column::read<double>(std::valarray<double>&, long, long, double*) [288] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(unsigned long, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [11] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::min_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
 [153] CCfits::FITSUtil::auto_array_ptr<double>::auto_array_ptr(double*) [289] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base() [174] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
 [154] CCfits::FITSUtil::auto_array_ptr<double>::~auto_array_ptr() [205] std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [126] double* std::__miter_base<double*>(double*)
 [112] CCfits::FITSUtil::auto_array_ptr<double>::operator[](unsigned long) [80] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [98] float* std::__miter_base<float*>(float*)
 [113] CCfits::FITSUtil::auto_array_ptr<float>::auto_array_ptr(float*) [182] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [127] long* std::__miter_base<long*>(long*)
 [114] CCfits::FITSUtil::auto_array_ptr<float>::~auto_array_ptr() [135] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [175] double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
  [92] CCfits::FITSUtil::auto_array_ptr<float>::operator[](unsigned long) [103] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [64] double* std::__niter_base<double*>(double*)
 [155] CCfits::FITSUtil::auto_array_ptr<long>::auto_array_ptr(long*) [78] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [128] double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
 [156] CCfits::FITSUtil::auto_array_ptr<long>::~auto_array_ptr() [183] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [91] float* std::__niter_base<float*>(float*)
 [115] CCfits::FITSUtil::auto_array_ptr<long>::operator[](unsigned long) [104] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [99] float* std::__niter_base<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
  [20] void CCfits::FITSUtil::fill<double, double>(std::valarray<double>&, std::vector<double, std::allocator<double> > const&, unsigned long, unsigned long) [66] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [108] long* std::__niter_base<long*>(long*)
  [16] void CCfits::FITSUtil::fill<double, float>(std::valarray<double>&, std::vector<float, std::allocator<float> > const&, unsigned long, unsigned long) [184] std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [129] long* std::__niter_base<long*, std::vector<long, std::allocator<long> > >(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >)
 [235] CCfits::FITSUtil::MatchType<double>::operator()() [136] std::_Vector_base<double, std::allocator<double> >::_Vector_base() [162] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*)
 [236] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [105] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [130] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float*)
 [276] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocate(unsigned long, void const*) [247] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [163] __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, long*)
 [237] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [248] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [218] double* std::__niter_wrap<double*>(double* const&, double*)
 [238] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator() [192] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [75] double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
 [179] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [290] std::_Vector_base<long, std::allocator<long> >::_M_allocate(unsigned long) [264] float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&)
  [82] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [291] std::_Vector_base<long, std::allocator<long> >::_M_deallocate(long*, unsigned long) [314] long* std::__relocate_a<long*, long*, std::allocator<long> >(long*, long*, long*, std::allocator<long>&)
  [79] __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [249] std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() [219] double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  [41] void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [206] std::_Array_init_ctor<double, true>::_S_do_it(double*, double*, double) [164] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a<false, double*, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(double*, double*, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [45] void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [250] std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::deallocate(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [131] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > std::__copy_move_a<false, float*, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >(float*, float*, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
 [138] __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [292] std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::allocate(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, unsigned long) [165] __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > std::__copy_move_a<false, long*, __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > >(long*, long*, __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >)
 [116] __gnu_cxx::new_allocator<double>::new_allocator() [293] std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [12] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter)
